Date,EDP.LS,FRVIA.PA,ISP.MI,LHA.DE,QTS.F,TIT.MI
2021-03-22,4.934000015258789,47.290000915527344,2.2985000610351562,11.175000190734863,159.0,0.423799991607666
2021-03-23,5.02400016784668,45.439998626708984,2.2890000343322754,10.729999542236328,158.0,0.4284999966621399
2021-03-24,4.9019999504089355,44.54999923706055,2.2955000400543213,11.024999618530273,158.0,0.4323999881744385
2021-03-25,4.8470001220703125,44.0099983215332,2.2945001125335693,10.96500015258789,157.0,0.4366999864578247
2021-03-26,4.849999904632568,44.11000061035156,2.297499895095825,10.9350004196167,162.0,0.45190000534057617
2021-03-29,4.860000133514404,43.709999084472656,2.2860000133514404,10.954999923706055,162.0,0.4593000113964081
2021-03-30,4.790999889373779,44.88999938964844,2.323499917984009,11.444999694824219,163.0,0.46050000190734863
2021-03-31,4.869999885559082,45.43000030517578,2.310499906539917,11.305000305175781,165.0,0.4611999988555908
2021-04-01,4.919000148773193,47.02000045776367,2.318000078201294,10.968000411987305,167.0500030517578,0.4593999981880188
2021-04-06,5.111999988555908,49.0,2.302999973297119,11.21399974822998,170.89999389648438,0.45399999618530273
2021-04-07,5.107999801635742,49.41999816894531,2.30049991607666,11.54800033569336,168.25,0.4578000009059906
2021-04-08,5.202000141143799,48.22999954223633,2.263000011444092,11.267999649047852,170.9499969482422,0.44530001282691956
2021-04-09,5.177999973297119,46.540000915527344,2.253499984741211,11.100000381469727,173.0,0.43389999866485596
2021-04-12,5.159999847412109,46.25,2.260499954223633,10.90999984741211,173.60000610351562,0.43790000677108765
2021-04-13,5.104000091552734,46.439998626708984,2.2739999294281006,10.656000137329102,172.85000610351562,0.4357999861240387
2021-04-14,5.085999965667725,47.439998626708984,2.2809998989105225,10.868000030517578,175.1999969482422,0.4422999918460846
2021-04-15,5.079999923706055,46.970001220703125,2.2750000953674316,10.666000366210938,180.10000610351562,0.43959999084472656
2021-04-16,5.044000148773193,48.59000015258789,2.2955000400543213,10.630000114440918,179.10000610351562,0.445499986410141
2021-04-19,5.0320000648498535,46.72999954223633,2.309999942779541,10.784000396728516,179.1999969482422,0.4422000050544739
2021-04-20,4.980999946594238,47.369998931884766,2.244999885559082,10.088000297546387,180.5,0.43070000410079956
2021-04-21,4.928999900817871,47.20000076293945,2.2200000286102295,10.26200008392334,182.39999389648438,0.43689998984336853
2021-04-22,4.938000202178955,47.790000915527344,2.2260000705718994,10.539999961853027,185.9499969482422,0.43799999356269836
2021-04-23,4.8979997634887695,48.86000061035156,2.2209999561309814,10.368000030517578,191.0,0.4390000104904175
2021-04-26,4.822999954223633,48.970001220703125,2.2725000381469727,10.770000457763672,194.10000610351562,0.43849998712539673
2021-04-27,4.788000106811523,48.459999084472656,2.2850000858306885,10.826000213623047,192.14999389648438,0.4424000084400177
2021-04-28,4.734000205993652,48.2599983215332,2.2964999675750732,10.935999870300293,195.1999969482422,0.4449000060558319
2021-04-29,4.664999961853027,46.0,2.317500114440918,10.588000297546387,192.10000610351562,0.4390999972820282
2021-04-30,4.622000217437744,44.900001525878906,2.321000099182129,10.73799991607666,194.0,0.4562999904155731
2021-05-03,4.708000183105469,45.41999816894531,2.3340001106262207,11.020000457763672,192.5500030517578,0.45669999718666077
2021-05-04,4.5980000495910645,43.97999954223633,2.308000087738037,11.0,191.5500030517578,0.44830000400543213
